DateKey,ProductKey,RegionKey,ChannelKey,UnitsSold,NetRevenue,COGS,GrossMargin,TradeSpend
2025-01-01,SPK-PLAIN,South,Convenience,1518,21252.24,9563.51,11688.73,1700.18
2025-01-01,SPK-PLAIN,South,Ecommerce,676,9460.28,4257.13,5203.15,756.82
2025-01-01,SPK-PLAIN,South,Foodservice,954,13362.06,6012.93,7349.13,1068.96
2025-01-01,SPK-PLAIN,South,Grocery,2368,33145.34,14915.4,18229.94,2651.63
2025-01-01,SPK-PLAIN,West,Club,1577,22072.13,9932.46,12139.67,1765.77
2025-01-01,SPK-PLAIN,West,Convenience,1815,25412.08,11435.44,13976.64,2032.97
2025-01-01,SPK-PLAIN,West,Ecommerce,778,10898.35,4904.26,5994.09,871.87
2025-01-01,SPK-PLAIN,West,Foodservice,1098,15370.33,6916.65,8453.68,1229.63
2025-01-01,SPK-PLAIN,West,Grocery,2684,37578.27,16910.22,20668.05,3006.26
2025-01-01,STL-1L,Midwest,Club,18955,170591.11,105766.49,64824.62,10235.47
2025-01-01,STL-1L,Midwest,Convenience,4696,42262.4,26202.69,16059.71,2535.74
2025-01-01,STL-1L,Midwest,Ecommerce,2125,19126.25,11858.27,7267.98,1147.58
2025-01-01,STL-1L,Midwest,Foodservice,2908,26168.78,16224.64,9944.14,1570.13
2025-01-01,STL-1L,Midwest,Grocery,6981,62832.72,38956.29,23876.43,3769.96
2025-01-01,STL-1L,Mountain,Club,3015,27130.54,16820.93,10309.61,1627.83
2025-01-01,STL-1L,Mountain,Convenience,3336,30021.74,18613.48,11408.26,1801.3
2025-01-01,STL-1L,Mountain,Ecommerce,1528,13752.07,8526.28,5225.79,825.12
2025-01-01,STL-1L,Mountain,Foodservice,2007,18058.85,11196.49,6862.36,1083.53
2025-01-01,STL-1L,Mountain,Grocery,5147,46327.11,28722.81,17604.3,2779.63
2025-01-01,STL-1L,Northeast,Club,3758,33818.09,20967.22,12850.87,2029.09
2025-01-01,STL-1L,Northeast,Convenience,4283,38551.37,23901.85,14649.52,2313.08
2025-01-01,STL-1L,Northeast,Ecommerce,1889,17004.73,10542.93,6461.8,1020.28
2025-01-01,STL-1L,Northeast,Foodservice,2589,23300.74,14446.46,8854.28,1398.04
2025-01-01,STL-1L,Northeast,Grocery,6736,60626.86,37588.65,23038.21,3637.61
2025-01-01,STL-1L,South,Club,4498,40480.39,25097.84,15382.55,2428.82
2025-01-01,STL-1L,South,Convenience,5029,45258.57,28060.31,17198.26,2715.51
2025-01-01,STL-1L,South,Ecommerce,2360,21242.79,13170.53,8072.26,1274.57
2025-01-01,STL-1L,South,Foodservice,3324,29918.94,18549.74,11369.2,1795.14
2025-01-01,STL-1L,South,Grocery,8232,74091.41,45936.67,28154.74,4445.48
2025-01-01,STL-1L,West,Club,5484,49358.01,30601.97,18756.04,2961.48
2025-01-01,STL-1L,West,Convenience,5842,52576.33,32597.32,19979.01,3154.58
2025-01-01,STL-1L,West,Ecommerce,2668,24009.99,14886.19,9123.8,1440.6
2025-01-01,STL-1L,West,Foodservice,3948,35533.4,22030.71,13502.69,2132.0
2025-01-01,STL-1L,West,Grocery,9542,85880.44,53245.87,32634.57,5152.83
2025-01-01,STL-500,Midwest,Club,4708,42374.19,26272.0,16102.19,2542.45
2025-01-01,STL-500,Midwest,Convenience,5115,46031.77,28539.7,17492.07,2761.91
2025-01-01,STL-500,Midwest,Ecommerce,2240,20161.96,12500.42,7661.54,1209.72
2025-01-01,STL-500,Midwest,Foodservice,3093,27835.98,17258.31,10577.67,1670.16
2025-01-01,STL-500,Midwest,Grocery,7503,67531.19,41869.34,25661.85,4051.87
2025-01-01,STL-500,Mountain,Club,3159,28430.97,17627.2,10803.77,1705.86
2025-01-01,STL-500,Mountain,Convenience,3407,30664.88,19012.23,11652.65,1839.89
2025-01-01,STL-500,Mountain,Ecommerce,1539,13855.29,8590.28,5265.01,831.32
2025-01-01,STL-500,Mountain,Foodservice,2272,20452.11,12680.31,7771.8,1227.13
2025-01-01,STL-500,Mountain,Grocery,5388,48493.95,30066.25,18427.7,2909.64
2025-01-01,STL-500,Northeast,Club,4113,37016.66,22950.33,14066.33,2221.0
2025-01-01,STL-500,Northeast,Convenience,4422,39801.6,24676.99,15124.61,2388.1
2025-01-01,STL-500,Northeast,Ecommerce,2012,18110.9,11228.76,6882.14,1086.65
2025-01-01,STL-500,Northeast,Foodservice,2895,26057.83,16155.85,9901.98,1563.47
2025-01-01,STL-500,Northeast,Grocery,7080,63716.51,39504.24,24212.27,3822.99
2025-01-01,STL-500,South,Club,5090,45813.8,28404.56,17409.24,2748.83
2025-01-01,STL-500,South,Convenience,5442,48974.02,30363.89,18610.13,2938.44
2025-01-01,STL-500,South,Ecommerce,2583,23247.87,14413.68,8834.19,1394.87
2025-01-01,STL-500,South,Foodservice,3493,31435.66,19490.11,11945.55,1886.14
2025-01-01,STL-500,South,Grocery,8552,76970.15,47721.49,29248.66,4618.21
2025-01-01,STL-500,West,Club,5926,53336.48,33068.62,20267.86,3200.19
2025-01-01,STL-500,West,Convenience,6731,60578.66,37558.77,23019.89,3634.72
2025-01-01,STL-500,West,Ecommerce,2985,26862.2,16654.56,10207.64,1611.73
2025-01-01,STL-500,West,Foodservice,4153,37378.67,23174.78,14203.89,2242.72
2025-01-01,STL-500,West,Grocery,9851,88659.67,54969.0,33690.67,5319.58
2025-02-01,COLA-CHERRY,Midwest,Club,2530,30364.02,16700.21,13663.81,4250.96
2025-02-01,COLA-CHERRY,Midwest,Convenience,2631,31575.46,17366.5,14208.96,4420.56
2025-02-01,COLA-CHERRY,Midwest,Ecommerce,1257,15081.17,8294.64,6786.53,2111.36
2025-02-01,COLA-CHERRY,Midwest,Foodservice,1681,20173.59,11095.47,9078.12,2824.3
2025-02-01,COLA-CHERRY,Midwest,Grocery,4303,51640.39,28402.21,23238.18,7229.65
2025-02-01,COLA-CHERRY,Mountain,Club,1695,20343.72,11189.05,9154.67,2848.12
2025-02-01,COLA-CHERRY,Mountain,Convenience,1911,22932.29,12612.76,10319.53,3210.52
2025-02-01,COLA-CHERRY,Mountain,Ecommerce,865,10376.04,5706.82,4669.22,1452.65
2025-02-01,COLA-CHERRY,Mountain,Foodservice,1185,14225.36,7823.95,6401.41,1991.55
2025-02-01,COLA-CHERRY,Mountain,Grocery,2954,35445.14,19494.83,15950.31,4962.32
2025-02-01,COLA-CHERRY,Northeast,Club,2297,27566.76,15161.72,12405.04,3859.35
2025-02-01,COLA-CHERRY,Northeast,Convenience,2480,29755.01,16365.26,13389.75,4165.7
2025-02-01,COLA-CHERRY,Northeast,Ecommerce,1075,12894.85,7092.17,5802.68,1805.28
2025-02-01,COLA-CHERRY,Northeast,Foodservice,1615,19382.75,10660.51,8722.24,2713.58
2025-02-01,COLA-CHERRY,Northeast,Grocery,3838,46061.05,25333.58,20727.47,6448.55
2025-02-01,COLA-CHERRY,South,Club,2656,31870.31,17528.67,14341.64,4461.84
2025-02-01,COLA-CHERRY,South,Convenience,2916,34996.34,19247.99,15748.35,4899.49
2025-02-01,COLA-CHERRY,South,Ecommerce,1364,16362.6,8999.43,7363.17,2290.76
2025-02-01,COLA-CHERRY,South,Foodservice,1917,23002.19,12651.2,10350.99,3220.31
2025-02-01,COLA-CHERRY,South,Grocery,4768,57216.92,31469.31,25747.61,8010.37
2025-02-01,COLA-CHERRY,West,Club,3210,38525.9,21189.24,17336.66,5393.63
2025-02-01,COLA-CHERRY,West,Convenience,3481,41776.89,22977.29,18799.6,5848.76
2025-02-01,COLA-CHERRY,West,Ecommerce,1623,19471.59,10709.37,8762.22,2726.02
2025-02-01,COLA-CHERRY,West,Foodservice,2157,25882.14,14235.18,11646.96,3623.5
2025-02-01,COLA-CHERRY,West,Grocery,5355,64256.52,35341.09,28915.43,8995.91
2025-02-01,COLA-DIET,Midwest,Club,13842,166101.62,91355.89,74745.73,23254.23
2025-02-01,COLA-DIET,Midwest,Convenience,3228,38739.49,21306.72,17432.77,5423.53
2025-02-01,COLA-DIET,Midwest,Ecommerce,1505,18064.64,9935.55,8129.09,2529.05
2025-02-01,COLA-DIET,Midwest,Foodservice,2047,24561.63,13508.9,11052.73,3438.63
2025-02-01,COLA-DIET,Midwest,Grocery,4843,58114.58,31963.02,26151.56,8136.04
2025-02-01,COLA-DIET,Mountain,Club,2072,24864.24,13675.33,11188.91,3480.99
2025-02-01,COLA-DIET,Mountain,Convenience,2337,28041.68,15422.92,12618.76,3925.84
2025-02-01,COLA-DIET,Mountain,Ecommerce,1019,12224.48,6723.46,5501.02,1711.43
2025-02-01,COLA-DIET,Mountain,Foodservice,1438,17252.94,9489.12,7763.82,2415.41
2025-02-01,COLA-DIET,Mountain,Grocery,3514,42163.89,23190.14,18973.75,5902.94
2025-02-01,COLA-DIET,Northeast,Club,2658,31900.6,17545.33,14355.27,4466.08
2025-02-01,COLA-DIET,Northeast,Convenience,2845,34141.73,18777.95,15363.78,4779.84
2025-02-01,COLA-DIET,Northeast,Ecommerce,1352,16219.41,8920.68,7298.73,2270.72
2025-02-01,COLA-DIET,Northeast,Foodservice,1846,22153.77,12184.57,9969.2,3101.53
2025-02-01,COLA-DIET,Northeast,Grocery,4422,53065.92,29186.26,23879.66,7429.23
2025-02-01,COLA-DIET,South,Club,3267,39199.86,21559.92,17639.94,5487.98
2025-02-01,COLA-DIET,South,Convenience,3469,41632.15,22897.68,18734.47,5828.5
2025-02-01,COLA-DIET,South,Ecommerce,1654,19849.14,10917.03,8932.11,2778.88
2025-02-01,COLA-DIET,South,Foodservice,2348,28170.22,15493.62,12676.6,3943.83
2025-02-01,COLA-DIET,South,Grocery,5650,67797.78,37288.78,30509.0,9491.69
2025-02-01,COLA-DIET,West,Club,3771,45254.54,24890.0,20364.54,6335.64
2025-02-01,COLA-DIET,West,Convenience,4076,48911.28,26901.2,22010.08,6847.58
2025-02-01,COLA-DIET,West,Ecommerce,1908,22899.84,12594.91,10304.93,3205.98
2025-02-01,COLA-DIET,West,Foodservice,2675,32101.76,17655.97,14445.79,4494.25
2025-02-01,COLA-DIET,West,Grocery,6586,79035.09,43469.3,35565.79,11064.91
2025-02-01,COLA-REG,Midwest,Club,15338,184054.17,101229.79,82824.38,25767.58
2025-02-01,COLA-REG,Midwest,Convenience,4436,53231.31,29277.22,23954.09,7452.38
2025-02-01,COLA-REG,Midwest,Ecommerce,1930,23164.27,12740.35,10423.92,3243.0
2025-02-01,COLA-REG,Midwest,Foodservice,2781,33368.21,18352.52,15015.69,4671.55
2025-02-01,COLA-REG,Midwest,Grocery,6659,79909.66,43950.31,35959.35,11187.35
2025-02-01,COLA-REG,Mountain,Club,2748,32977.54,18137.65,14839.89,4616.86
2025-02-01,COLA-REG,Mountain,Convenience,3054,36642.56,20153.41,16489.15,5129.96
2025-02-01,COLA-REG,Mountain,Ecommerce,1398,16779.16,9228.54,7550.62,2349.08
2025-02-01,COLA-REG,Mountain,Foodservice,1931,23168.36,12742.6,10425.76,3243.57
2025-02-01,COLA-REG,Mountain,Grocery,4823,57879.67,31833.82,26045.85,8103.15
2025-02-01,COLA-REG,Northeast,Club,3576,42915.53,23603.54,19311.99,6008.17
2025-02-01,COLA-REG,Northeast,Convenience,3986,47837.85,26310.82,21527.03,6697.3
2025-02-01,COLA-REG,Northeast,Ecommerce,1811,21734.75,11954.11,9780.64,3042.86
2025-02-01,COLA-REG,Northeast,Foodservice,2472,29665.67,16316.12,13349.55,4153.19
2025-02-01,COLA-REG,Northeast,Grocery,6208,74501.13,40975.62,33525.51,10430.16
2025-02-01,COLA-REG,South,Club,4475,53696.58,29533.12,24163.46,7517.52
2025-02-01,COLA-REG,South,Convenience,4683,56201.07,30910.59,25290.48,7868.15
2025-02-01,COLA-REG,South,Ecommerce,2159,25904.29,14247.36,11656.93,3626.6
2025-02-01,COLA-REG,South,Foodservice,2976,35706.58,19638.62,16067.96,4998.92
2025-02-01,COLA-REG,South,Grocery,7366,88391.16,48615.14,39776.02,12374.76
2025-02-01,COLA-REG,West,Club,5036,60433.94,33238.67,27195.27,8460.75
2025-02-01,COLA-REG,West,Convenience,5573,66872.58,36779.92,30092.66,9362.16
2025-02-01,COLA-REG,West,Ecommerce,2480,29756.09,16365.85,13390.24,4165.85
2025-02-01,COLA-REG,West,Foodservice,3527,42325.06,23278.78,19046.28,5925.51
2025-02-01,COLA-REG,West,Grocery,9031,108377.2,59607.46,48769.74,15172.81
2025-02-01,ENG-ORIG,Midwest,Club,1343,29546.99,11818.8,17728.19,3250.17
2025-02-01,ENG-ORIG,Midwest,Convenience,1508,33168.62,13267.45,19901.17,3648.55
2025-02-01,ENG-ORIG,Midwest,Ecommerce,682,15004.43,6001.77,9002.66,1650.49
2025-02-01,ENG-ORIG,Midwest,Foodservice,943,20745.93,8298.37,12447.56,2282.05
2025-02-01,ENG-ORIG,Midwest,Grocery,2282,50214.43,20085.77,30128.66,5523.59
2025-02-01,ENG-ORIG,Mountain,Club,943,20747.38,8298.95,12448.43,2282.21
2025-02-01,ENG-ORIG,Mountain,Convenience,1083,23816.28,9526.51,14289.77,2619.79
2025-02-01,ENG-ORIG,Mountain,Ecommerce,469,10322.72,4129.09,6193.63,1135.5
2025-02-01,ENG-ORIG,Mountain,Foodservice,652,14348.35,5739.34,8609.01,1578.32
2025-02-01,ENG-ORIG,Mountain,Grocery,1665,36639.64,14655.86,21983.78,4030.36
2025-02-01,ENG-ORIG,Northeast,Club,1195,26297.77,10519.11,15778.66,2892.75
2025-02-01,ENG-ORIG,Northeast,Convenience,1347,29628.16,11851.26,17776.9,3259.1
2025-02-01,ENG-ORIG,Northeast,Ecommerce,629,13837.88,5535.15,8302.73,1522.17
2025-02-01,ENG-ORIG,Northeast,Foodservice,846,18622.27,7448.91,11173.36,2048.45
2025-02-01,ENG-ORIG,Northeast,Grocery,2134,46955.05,18782.02,28173.03,5165.06
2025-02-01,ENG-ORIG,South,Club,1521,33453.5,13381.4,20072.1,3679.88
2025-02-01,ENG-ORIG,South,Convenience,1678,36919.9,14767.96,22151.94,4061.19
2025-02-01,ENG-ORIG,South,Ecommerce,755,16604.62,6641.85,9962.77,1826.51
2025-02-01,ENG-ORIG,South,Foodservice,1075,23655.95,9462.38,14193.57,2602.15
2025-02-01,ENG-ORIG,South,Grocery,2553,56170.57,22468.23,33702.34,6178.76
2025-02-01,ENG-ORIG,West,Club,1826,40173.33,16069.33,24104.0,4419.07
2025-02-01,ENG-ORIG,West,Convenience,1996,43909.24,17563.7,26345.54,4830.02
2025-02-01,ENG-ORIG,West,Ecommerce,883,19425.06,7770.02,11655.04,2136.76
2025-02-01,ENG-ORIG,West,Foodservice,1301,28613.73,11445.49,17168.24,3147.51
2025-02-01,ENG-ORIG,West,Grocery,3080,67770.66,27108.26,40662.4,7454.77
2025-02-01,ENG-ZERO,Midwest,Club,1087,23918.02,9567.21,14350.81,2630.98
2025-02-01,ENG-ZERO,Midwest,Convenience,1211,26636.72,10654.69,15982.03,2930.04
2025-02-01,ENG-ZERO,Midwest,Ecommerce,533,11723.11,4689.24,7033.87,1289.54
2025-02-01,ENG-ZERO,Midwest,Foodservice,767,16883.54,6753.42,10130.12,1857.19
2025-02-01,ENG-ZERO,Midwest,Grocery,1890,41585.76,16634.3,24951.46,4574.43
2025-02-01,ENG-ZERO,Mountain,Club,792,17425.79,6970.32,10455.47,1916.84
2025-02-01,ENG-ZERO,Mountain,Convenience,845,18592.04,7436.82,11155.22,2045.12
2025-02-01,ENG-ZERO,Mountain,Ecommerce,384,8456.51,3382.6,5073.91,930.22
2025-02-01,ENG-ZERO,Mountain,Foodservice,530,11652.94,4661.18,6991.76,1281.82
2025-02-01,ENG-ZERO,Mountain,Grocery,1265,27831.4,11132.56,16698.84,3061.45
2025-02-01,ENG-ZERO,Northeast,Club,969,21326.68,8530.67,12796.01,2345.93
2025-02-01,ENG-ZERO,Northeast,Convenience,1115,24538.06,9815.22,14722.84,2699.19
2025-02-01,ENG-ZERO,Northeast,Ecommerce,486,10702.17,4280.87,6421.3,1177.24
2025-02-01,ENG-ZERO,Northeast,Foodservice,703,15455.91,6182.36,9273.55,1700.15
2025-02-01,ENG-ZERO,Northeast,Grocery,1704,37495.11,14998.04,22497.07,4124.46
2025-02-01,ENG-ZERO,South,Club,1260,27720.44,11088.18,16632.26,3049.25
2025-02-01,ENG-ZERO,South,Convenience,1325,29139.87,11655.95,17483.92,3205.39
2025-02-01,ENG-ZERO,South,Ecommerce,617,13571.52,5428.61,8142.91,1492.87
2025-02-01,ENG-ZERO,South,Foodservice,864,19013.72,7605.49,11408.23,2091.51
2025-02-01,ENG-ZERO,South,Grocery,2083,45833.91,18333.56,27500.35,5041.73
2025-02-01,ENG-ZERO,West,Club,1418,31189.16,12475.66,18713.5,3430.81
2025-02-01,ENG-ZERO,West,Convenience,1554,34194.07,13677.63,20516.44,3761.35
2025-02-01,ENG-ZERO,West,Ecommerce,744,16374.54,6549.82,9824.72,1801.2
2025-02-01,ENG-ZERO,West,Foodservice,982,21597.62,8639.05,12958.57,2375.74
2025-02-01,ENG-ZERO,West,Grocery,2437,53612.62,21445.05,32167.57,5897.39
2025-02-01,JUC-APPLE,Midwest,Club,2013,32207.43,18680.31,13527.12,2898.67
2025-02-01,JUC-APPLE,Midwest,Convenience,2215,35443.8,20557.4,14886.4,3189.94
2025-02-01,JUC-APPLE,Midwest,Ecommerce,976,15621.69,9060.58,6561.11,1405.95
2025-02-01,JUC-APPLE,Midwest,Foodservice,1393,22295.58,12931.44,9364.14,2006.6
2025-02-01,JUC-APPLE,Midwest,Grocery,3412,54598.28,31667.0,22931.28,4913.85
2025-02-01,JUC-APPLE,Mountain,Club,1337,21384.77,12403.17,8981.6,1924.63
2025-02-01,JUC-APPLE,Mountain,Convenience,1539,24625.67,14282.89,10342.78,2216.31
2025-02-01,JUC-APPLE,Mountain,Ecommerce,706,11295.76,6551.54,4744.22,1016.62
2025-02-01,JUC-APPLE,Mountain,Foodservice,981,15703.76,9108.18,6595.58,1413.34
2025-02-01,JUC-APPLE,Mountain,Grocery,2380,38072.85,22082.25,15990.6,3426.56
2025-02-01,JUC-APPLE,Northeast,Club,1813,29012.63,16827.33,12185.3,2611.14
2025-02-01,JUC-APPLE,Northeast,Convenience,2008,32127.33,18633.85,13493.48,2891.46
2025-02-01,JUC-APPLE,Northeast,Ecommerce,855,13676.96,7932.64,5744.32,1230.93
2025-02-01,JUC-APPLE,Northeast,Foodservice,1228,19646.53,11394.99,8251.54,1768.19
2025-02-01,JUC-APPLE,Northeast,Grocery,3005,48086.68,27890.27,20196.41,4327.8
2025-02-01,JUC-APPLE,South,Club,2205,35272.22,20457.89,14814.33,3174.5
2025-02-01,JUC-APPLE,South,Convenience,2446,39133.06,22697.17,16435.89,3521.98
2025-02-01,JUC-APPLE,South,Ecommerce,1105,17684.12,10256.79,7427.33,1591.57
2025-02-01,JUC-APPLE,South,Foodservice,1481,23698.52,13745.14,9953.38,2132.87
2025-02-01,JUC-APPLE,South,Grocery,3587,57387.38,33284.68,24102.7,5164.86
2025-02-01,JUC-APPLE,West,Club,2605,41677.38,24172.88,17504.5,3750.96
2025-02-01,JUC-APPLE,West,Convenience,2818,45082.94,26148.11,18934.83,4057.46
2025-02-01,JUC-APPLE,West,Ecommerce,1245,19921.49,11554.46,8367.03,1792.93
2025-02-01,JUC-APPLE,West,Foodservice,1811,28979.63,16808.19,12171.44,2608.17
2025-02-01,JUC-APPLE,West,Grocery,4477,71633.18,41547.24,30085.94,6446.99
2025-02-01,JUC-MANGO,Midwest,Club,1558,24924.96,14456.48,10468.48,2243.25
2025-02-01,JUC-MANGO,Midwest,Convenience,1721,27536.95,15971.43,11565.52,2478.33
2025-02-01,JUC-MANGO,Midwest,Ecommerce,809,12943.21,7507.06,5436.15,1164.89
2025-02-01,JUC-MANGO,Midwest,Foodservice,1120,17914.51,10390.42,7524.09,1612.31
2025-02-01,JUC-MANGO,Midwest,Grocery,2765,44246.45,25662.94,18583.51,3982.18
2025-02-01,JUC-MANGO,Mountain,Club,1144,18306.23,10617.61,7688.62,1647.56
2025-02-01,JUC-MANGO,Mountain,Convenience,1250,19996.15,11597.77,8398.38,1799.65
2025-02-01,JUC-MANGO,Mountain,Ecommerce,566,9062.73,5256.38,3806.35,815.65
2025-02-01,JUC-MANGO,Mountain,Foodservice,795,12727.26,7381.81,5345.45,1145.45
2025-02-01,JUC-MANGO,Mountain,Grocery,1963,31401.13,18212.66,13188.47,2826.1
2025-02-01,JUC-MANGO,Northeast,Club,1481,23691.14,13740.86,9950.28,2132.2
2025-02-01,JUC-MANGO,Northeast,Convenience,1556,24899.86,14441.92,10457.94,2240.99
2025-02-01,JUC-MANGO,Northeast,Ecommerce,715,11439.27,6634.78,4804.49,1029.53
2025-02-01,JUC-MANGO,Northeast,Foodservice,1026,16408.37,9516.85,6891.52,1476.75
2025-02-01,JUC-MANGO,Northeast,Grocery,2374,37985.7,22031.71,15953.99,3418.71
2025-02-01,JUC-MANGO,South,Club,1819,29101.87,16879.08,12222.79,2619.17
2025-02-01,JUC-MANGO,South,Convenience,1912,30591.12,17742.85,12848.27,2753.2
2025-02-01,JUC-MANGO,South,Ecommerce,896,14328.65,8310.62,6018.03,1289.58
2025-02-01,JUC-MANGO,South,Foodservice,1276,20412.24,11839.1,8573.14,1837.1
2025-02-01,JUC-MANGO,South,Grocery,3065,49046.29,28446.85,20599.44,4414.17
2025-02-01,JUC-MANGO,West,Club,2087,33394.1,19368.58,14025.52,3005.47
2025-02-01,JUC-MANGO,West,Convenience,2322,37154.54,21549.63,15604.91,3343.91
2025-02-01,JUC-MANGO,West,Ecommerce,1083,17328.7,10050.65,7278.05,1559.58
2025-02-01,JUC-MANGO,West,Foodservice,1439,23023.61,13353.69,9669.92,2072.12
2025-02-01,JUC-MANGO,West,Grocery,3486,55782.81,32354.03,23428.78,5020.45
2025-02-01,JUC-ORANGE,Midwest,Club,2280,36473.76,21154.78,15318.98,3282.64
2025-02-01,JUC-ORANGE,Midwest,Convenience,2490,39838.26,23106.19,16732.07,3585.44
2025-02-01,JUC-ORANGE,Midwest,Ecommerce,1186,18970.03,11002.62,7967.41,1707.3
2025-02-01,JUC-ORANGE,Midwest,Foodservice,1564,25016.38,14509.5,10506.88,2251.47
2025-02-01,JUC-ORANGE,Midwest,Grocery,3869,61900.58,35902.34,25998.24,5571.05
2025-02-01,JUC-ORANGE,Mountain,Club,1593,25480.34,14778.6,10701.74,2293.23
2025-02-01,JUC-ORANGE,Mountain,Convenience,1843,29483.08,17100.19,12382.89,2653.48
2025-02-01,JUC-ORANGE,Mountain,Ecommerce,808,12935.53,7502.61,5432.92,1164.2
2025-02-01,JUC-ORANGE,Mountain,Foodservice,1108,17732.94,10285.11,7447.83,1595.96
2025-02-01,JUC-ORANGE,Mountain,Grocery,2825,45200.57,26216.33,18984.24,4068.05
2025-02-01,JUC-ORANGE,Northeast,Club,2141,34255.69,19868.3,14387.39,3083.01
2025-02-01,JUC-ORANGE,Northeast,Convenience,2228,35655.54,20680.21,14975.33,3209.0
2025-02-01,JUC-ORANGE,Northeast,Ecommerce,1032,16514.43,9578.37,6936.06,1486.3
2025-02-01,JUC-ORANGE,Northeast,Foodservice,1453,23251.37,13485.79,9765.58,2092.62
2025-02-01,JUC-ORANGE,Northeast,Grocery,3570,57126.33,33133.27,23993.06,5141.37
2025-02-01,JUC-ORANGE,South,Club,2565,41033.13,23799.22,17233.91,3692.98
2025-02-01,JUC-ORANGE,South,Convenience,2905,46477.92,26957.19,19520.73,4183.01
2025-02-01,JUC-ORANGE,South,Ecommerce,1281,20499.54,11889.73,8609.81,1844.96
2025-02-01,JUC-ORANGE,South,Foodservice,1740,27844.36,16149.73,11694.63,2505.99
2025-02-01,JUC-ORANGE,South,Grocery,4344,69506.66,40313.86,29192.8,6255.6
2025-02-01,JUC-ORANGE,West,Club,3046,48729.2,28262.94,20466.26,4385.63
2025-02-01,JUC-ORANGE,West,Convenience,3197,51154.69,29669.72,21484.97,4603.92
2025-02-01,JUC-ORANGE,West,Ecommerce,1564,25016.41,14509.52,10506.89,2251.48
2025-02-01,JUC-ORANGE,West,Foodservice,2113,33804.56,19606.64,14197.92,3042.41
2025-02-01,JUC-ORANGE,West,Grocery,5145,82312.01,47740.97,34571.04,7408.08
2025-02-01,ROOT-BEER,Midwest,Club,2381,28575.61,15716.59,12859.02,4000.59
2025-02-01,ROOT-BEER,Midwest,Convenience,2641,31692.88,17431.08,14261.8,4437.0
2025-02-01,ROOT-BEER,Midwest,Ecommerce,1215,14578.7,8018.28,6560.42,2041.02
2025-02-01,ROOT-BEER,Midwest,Foodservice,1779,21345.12,11739.82,9605.3,2988.32
2025-02-01,ROOT-BEER,Midwest,Grocery,4194,50325.81,27679.2,22646.61,7045.61
2025-02-01,ROOT-BEER,Mountain,Club,1788,21453.46,11799.4,9654.06,3003.48
2025-02-01,ROOT-BEER,Mountain,Convenience,1953,23440.92,12892.51,10548.41,3281.73
2025-02-01,ROOT-BEER,Mountain,Ecommerce,863,10351.09,5693.1,4657.99,1449.15
2025-02-01,ROOT-BEER,Mountain,Foodservice,1162,13942.53,7668.39,6274.14,1951.95
2025-02-01,ROOT-BEER,Mountain,Grocery,2826,33914.15,18652.78,15261.37,4747.98
2025-02-01,ROOT-BEER,Northeast,Club,2238,26856.11,14770.86,12085.25,3759.86
2025-02-01,ROOT-BEER,Northeast,Convenience,2488,29855.54,16420.55,13434.99,4179.78
2025-02-01,ROOT-BEER,Northeast,Ecommerce,1067,12803.43,7041.89,5761.54,1792.48
2025-02-01,ROOT-BEER,Northeast,Foodservice,1580,18961.21,10428.67,8532.54,2654.57
2025-02-01,ROOT-BEER,Northeast,Grocery,3659,43912.67,24151.97,19760.7,6147.77
2025-02-01,ROOT-BEER,South,Club,2755,33055.79,18180.68,14875.11,4627.81
2025-02-01,ROOT-BEER,South,Convenience,3065,36782.37,20230.3,16552.07,5149.53
2025-02-01,ROOT-BEER,South,Ecommerce,1397,16758.66,9217.26,7541.4,2346.21
2025-02-01,ROOT-BEER,South,Foodservice,1881,22568.26,12412.54,10155.72,3159.56
2025-02-01,ROOT-BEER,South,Grocery,4429,53142.82,29228.55,23914.27,7439.99
2025-02-01,ROOT-BEER,West,Club,3292,39508.07,21729.44,17778.63,5531.13
2025-02-01,ROOT-BEER,West,Convenience,3470,41642.03,22903.12,18738.91,5829.88
2025-02-01,ROOT-BEER,West,Ecommerce,1563,18760.6,10318.33,8442.27,2626.48
2025-02-01,ROOT-BEER,West,Foodservice,2239,26873.67,14780.52,12093.15,3762.31
2025-02-01,ROOT-BEER,West,Grocery,5390,64681.81,35575.0,29106.81,9055.45
2025-02-01,SPK-BERRY,Midwest,Club,1666,23327.53,10497.39,12830.14,1866.2
2025-02-01,SPK-BERRY,Midwest,Convenience,1761,24656.83,11095.57,13561.26,1972.55
2025-02-01,SPK-BERRY,Midwest,Ecommerce,825,11554.82,5199.67,6355.15,924.39
2025-02-01,SPK-BERRY,Midwest,Foodservice,1111,15552.58,6998.66,8553.92,1244.21
2025-02-01,SPK-BERRY,Midwest,Grocery,2743,38397.49,17278.87,21118.62,3071.8
2025-02-01,SPK-BERRY,Mountain,Club,1099,15385.05,6923.27,8461.78,1230.8
2025-02-01,SPK-BERRY,Mountain,Convenience,1196,16737.72,7531.97,9205.75,1339.02
2025-02-01,SPK-BERRY,Mountain,Ecommerce,567,7944.58,3575.06,4369.52,635.57
2025-02-01,SPK-BERRY,Mountain,Foodservice,776,10857.58,4885.91,5971.67,868.61
2025-02-01,SPK-BERRY,Mountain,Grocery,1873,26226.8,11802.06,14424.74,2098.14
2025-02-01,SPK-BERRY,Northeast,Club,1390,19459.14,8756.61,10702.53,1556.73
